"1;A-Bomb;38;100;17;80;24;64;Richard Milhouse Jones;No alter egos found.;Rick Jones;Scarsdale; Arizona;Hulk Vol 2 #2 (April; 2008) (as A-Bomb);Marvel Comics;good;Male;Human;6'8;203 cm;980 lb;441 kg;Yellow;No Hair;Musician; adventurer;
"221;Doc Samson;75;80;33;80;36;70;Leonard Samson;No alter egos found.;-;Tulsa; Oklahoma;Incredible Hulk #141 (July; 1971);Marvel Comics;good;Male;Human / Radiation;6'6;198 cm;380 lb;171 kg;Blue;Green;Psychiatrist; teacher;
222;Doctor Doom;100;32;20;100;100;84;Victor von Doom;No alter egos found.;The Master;Haasenstadt; Latveria;Fantastic Four #5 (July 1962);Marvel Comics;bad;Male;Human;6'7;201 cm;415 lb;187 kg;Brown;Brown;Monarch;Castle Doom; Doomstadt;
"223;Doctor Doom II;0;0;0;0;0;0;Kristoff Vernard;No alter egos found.;Victor Von Doom;Doomstadt; Latveria;Fantastic Four #247 (1982; as Kristoff); Fantastic Four #278 (1985; as Doctor Doom);Marvel Comics;bad;Male;0;6'7;201 cm;293 lb;132 kg;Brown;Brown;
"224;Doctor Fate;81;16;25;80;100;50;Kent Nelson;No alter egos found.;Nabu;-;More Fun Comics #55 (May; 1940);DC Comics;good;Male;Human;6'2;188 cm;197 lb;89 kg;Blue;Blond;-;Tower of Fate; Salem;
"225;Doctor Octopus;94;48;33;40;53;65;Otto Octavius;No alter egos found.;Doctor Octopus;Schenectady; New York;Amazing Spider-Man #3 (July 1963);Marvel Comics;bad;Male;Human;5'9;175 cm;245 lb;110 kg;Brown;Brown;Former atomic-research consultant; criminal mastermind;New York City;
"226;Doctor Strange;100;10;12;84;100;60;Stephen Strange;No alter egos found.;Sorcerer Supreme;Philadelphia; Pennsylvania;Strange Tales #110 (July; 1963);Marvel Comics;good;Male;Human;6'2;188 cm;180 lb;81 kg;Grey;Black;Sorcerer Supreme; retired neurosurgeon;
"227;Domino;63;10;27;28;49;74;Neena Thurman;No alter egos found.;Dom;Project: Armageddon base; Everglades; Florida;X-Force #8 (March; 1992);Marvel Comics;good;Female;Human;5'8;173 cm;120 lb;54 kg;Blue;Black;-;
"228;Donatello;88;14;46;60;58;75;;No alter egos found.;Don;-;Teenage Mutant Ninja Turtles #1;IDW Publishing;good;Male;Mutant;-;0 cm;- lb;0 kg;Green;No Hair;-;-;-;Leonardo (brother);
"229;Donna Troy;0;89;0;0;0;0;Donna Hinckley Stacey Troy;No alter egos found.;Donna Troy;-;The Brave and the Bold Vol. 1 #60 (1965);DC Comics;good;Female;Amazon;5'9;175 cm;140 lb;63 kg;Blue;Black;-;-;Titans of Myth; Teen Titans;
"230;Doomsday;75;100;67;100;100;90;Doomsday;No alter egos found.;The Ultimate Lifeform;Krypton;Superman: The Man of Steel #17 (Nov 1992);DC Comics;bad;Male;Alien;8'0;244 cm;915 lb;412 kg;Red;White;Destroyer;-;Secret Society of Super Villains; Suicide Squad;
"231;Doppelganger;8;63;60;95;69;84;;No alter egos found.;The Spider-Man Doppelganger;The Dimension of Manifestations;Infinity War #1 (1992);Marvel Comics;bad;Male;0;6'5;196 cm;230 lb;104 kg;White;No Hair;-;-;Formerly Carnage Family"	 Magus' doppelgangers	" operative of Demogoblin;Anthropomorpho (creator)"	" Hellspawn;
"232;Dormammu;88;95;83;100;100;80;Dormammu;No alter egos found.;The Dread One;Faltine Dimension;Strange Tales #126 (1964);Marvel Comics;bad;Male;0;6'1;185 cm;- lb;0 kg;Yellow;No Hair;Despot; conqueror;-;Lords of the Splinter Realms;
"233;Dr Manhattan;88;100;42;100;100;42;Jonathan Osterman;No alter egos found.;Jon Osterman;-;Watchmen #1 (September; 1986);DC Comics;good;Male;Human / Cosmic;-;0 cm;- lb;0 kg;White;No Hair;Scientist;New York City"	" formerly Mars;Watchmen;
"234;Drax the Destroyer;56;80;25;85;46;65;Arthur Sampson Douglas;No alter egos found.;-;Burbank; California;Iron Man #55 (February; 1973);Marvel Comics;good;Male;Human / Altered;6'4;193 cm;680 lb;306 kg;Red;No Hair;-;C.I.T.T."	" formerly Monster Isle and Titan;
"235;Ego;88;80;83;99;71;28;Ego;No alter egos found.;The Living Planet;The Black Galaxy;THOR #132;Marvel Comics;bad;-;0;-;0 cm;- lb;0 kg;-;-;Inapplicable;Mobile;-;Inapplicable;
"236;Elastigirl;63;32;33;95;52;70;Helen Parr;No alter egos found.;Mrs Incredible;-;The Incredibles (Movies; 2004);Dark Horse Comics;good;Female;Human;5'6;168 cm;125 lb;56 kg;Brown;Brown;-;-;Incredible Family (co-leader);
"237;Electro;69;10;50;56;67;64;Maxwell Dillon;No alter egos found.;-;-;Amazing Spider-Man #9 (1964);Marvel Comics;bad;Male;Human;5'11;180 cm;165 lb;74 kg;Blue;Auburn;Professional criminal;-;Sinister Six formerly Emissaries of Evil; Frightful Four and Sinister Twelve;
"238;Elektra;63;11;30;28;59;100;Elektra Natchios;No alter egos found.;Erynys (evil self);-;Daredevil #168;Marvel Comics;good;Female;Human;5'9;175 cm;130 lb;59 kg;Blue;Black;Assassin; adventurer; mercenary; former student;
"239;Elle Bishop;50;8;12;42;63;42;;No alter egos found.;Cindy;-;Heroes S02E05 - Fight or Flight;NBC - Heroes;bad;Female;0;-;0 cm;- lb;0 kg;Blue;Blond;Agent of the Company;-;-;Bob Bishop (Father);
"240;Elongated Man;75;10;33;90;44;40;Ralph Dibny;No alter egos found.;Alvin Burgson"	" Molder;-;Flash #112 (1960);DC Comics;good;Male;0;6'1;185 cm;178 lb;80 kg;Blue;Red;Detective;Opal City; Central City;Justice League of America;
"241;Emma Frost;75;63;35;90;100;42;Emma Frost;No alter egos found.;Storm;Boston; Massachusetts;UNCANNY X-MEN #132;Marvel Comics;good;Female;0;5'10';178 cm;144 lb;65 kg;Blue;Blond;-;(current) Emma Frost operates from the Massachusetts Academy; Snow Valley;
"242;Enchantress;63;14;25;60;100;40;June Moone;No alter egos found.;Anita Soulfeeda;-;Strange Adventures #187;DC Comics;good;Female;Human;5'6;168 cm;126 lb;57 kg;Blue;Blond;Artist"	" Magician;-;Forgotten Villains; Sentinels of Magic;
"243;Energy;0;0;0;0;0;0;;No alter egos found.;-;-;-;HarperCollins;good;Female;0;-;0 cm;- lb;0 kg;-;-;-;-;-;-;
"244;ERG-1;0;0;0;0;0;0;;No alter egos found.;-;-;-;DC Comics;good;Male;0;-;0 cm;- lb;0 kg;-;-;-;-;-;-;
"245;Ethan Hunt;75;11;29;30;26;95;Ethan Hunt;No alter egos found.;-;Madison; Wisconsin; United States of America;-;0;good;Male;Human;5'6;168 cm;- lb;0 kg;Brown;Brown;IMF Agent; Training Officer (former);
"246;Etrigan;50;85;17;100;100;50;Jason Blood;No alter egos found.;Demon;Hell;Demon #1 (September; 1972);DC Comics;neutral;Male;Demon;6'4;193 cm;452 lb;203 kg;Red;No Hair;-;Hell;Formerly Justice League of America;
"247;Evil Deadpool;69;32;50;100;100;100;Wade Wilson;Deadpool; Venompool;Dreadpool;-;Deadpool Vol 2 #44 (December; 2011);Deadpool;bad;Male;Mutant;6'2;188 cm;210 lb;95 kg;White;Red;Mercenary; Assasin;
"248;Evilhawk;50;32;33;70;85;64;Dargin Bokk;No alter egos found.;-;-;Darkhawk #20 (October; 1992);Marvel Comics;bad;Male;Alien;6'3;191 cm;235 lb;106 kg;Red;Black;Crimelord;(Formerly) planet Luq;-;
"249;Exodus;63;81;28;28;100;70;Bennet du Paris;No alter egos found.;Paris Bennet;-;X-Factor #92 (July; 1993);Marvel Comics;bad;Male;Mutant;6'0;183 cm;195 lb;88 kg;Blue;Black;Terrorist; would-be conqueror; Former leader of the Acolytes;
"250;Fabian Cortez;0;0;0;0;0;0;Fabian Cortez;No alter egos found.;-;Place of birth unknown;X-Men (Vol. 2) #1;Marvel Comics;bad;-;0;6'5;196 cm;214 lb;96 kg;Blue;Brown;Unknown;Genosha at time of death"	" Formerly Asteroid M;Acolytes at time of death"	" Formerly Upstarts;Annemarie Cortez (sister;
"251;Falcon;38;13;50;28;22;64;Sam Wilson;No alter egos found.;Sam Wilson;New York; New York;Captain America #117 (September; 1969);Marvel Comics;good;Male;Human;6'2;188 cm;240 lb;108 kg;Brown;Black;Crimefighter; (former) freelance artist;
"252;Fallen One II;88;85;83;100;100;56;;No alter egos found.;-;-;-;Marvel Comics;bad;Male;0;-;0 cm;- lb;0 kg;Black;Blue;-;-;Heralds of Galactus;-;
"253;Faora;88;95;75;100;98;90;Faora Hu-Ul;No alter egos found.;Katie;-;Action Comics #471 (May; 1977);DC Comics;bad;Female;Kryptonian;-;0 cm;- lb;0 kg;-;-;Serial killer;Phantom Zone"	" formerly Krypton;Phantom Zone Criminals;
"254;Feral;38;28;45;28;27;70;Maria Callasantos;No alter egos found.;-;Place of birth unknown;NEW MUTANTS #99;Marvel Comics;good;-;0;5'9;175 cm;110 lb;50 kg;Yellow (without irises);Orange / White;Formerly Adventurer; Terrorist;Base of operations unknown;Formerly Morlocks;
"255;Fighting Spirit;0;0;0;0;0;0;Carol Carter;No alter egos found.;Yankette;-;-;DC Comics;good;Female;0;-;0 cm;- lb;0 kg;-;Red;-;SMASH HQ; Antarctica; Earth"	" New Lancaster;
"256;Fin Fang Foom;50;81;23;100;75;70;;No alter egos found.;He Whose Limbs Shatter Mountains and Whose Back Scrapes the Sun (translation);-;-;Marvel Comics;good;Male;Kakarantharaian;32'0;975 cm;40000 lb;18 tons;Red;No Hair;-;New York; formerly Valley of the Sleeping Dragon in China;Affiliation Fin Fang Four;
"257;Firebird;38;8;40;14;100;42;Bonita Juarez;No alter egos found.;Pajaro Del Fuego;Buena Vista; New Mexico;INCREDIBLE HULK Vol. 2 #265;Marvel Comics;good;Female;0;5'5';165 cm;125 lb;56 kg;Brown;Black;Social worker; adventurer;New Mexico;
"258;Firelord;38;63;75;90;52;28;Pyreus Kril;No alter egos found.;Nova Centurion;Xander; planet in Tranta System; Andromeda Galaxy;THOR Vol. 1 #225;Marvel Comics;good;-;0;6'4';193 cm;220 lb;99 kg;White;Yellow;Former starship captain; former herald of Galactus;
"259;Firestar;50;8;54;55;71;32;Angelica Jones;No alter egos found.;Angel;Place of birth unknown;Uncanny X-Men #193 (May; 1985);Marvel Comics;good;Female;Mutant;5'8;173 cm;125 lb;56 kg;Green;Red;Student;New Warriors Crash Pad; New York City;
"260;Firestorm;50;53;58;56;100;42;Jason Rusch;No alter egos found.;The Nuclear Man;-;Firestorm (Volume 3) #1;DC Comics;good;Male;0;-;0 cm;- lb;0 kg;Brown;Black;University student"	 former food server at Bryson's Family Treat	 former mascot at Ho-Ho Charlie's Chicken Shack	" former intern at S.T.A.R. Labs;Detroit; Michigan;Justice League of America;
"261;Firestorm;38;80;58;80;100;40;Ronald Raymond;No alter egos found.;Ronnie;-;Firestorm #1 (March; 1978);DC Comics;good;Male;Human;6'2;188 cm;202 lb;91 kg;Blue;Auburn;Adventurer"	" former employee of Bun 'n Run;Formerly Manhattan; New York City"	" Ivy University;
"262;Fixer;0;0;0;0;0;0;Paul Norbert Ebersol;No alter egos found.;Fixer;Dayton; Ohio;(as Fixer) STRANGE TALES #141;Marvel Comics;bad;-;0;-;0 cm;- lb;0 kg;Red;No Hair;Criminal inventor;Mount Charteris;formerly Thunderbolts;
"263;Flash;63;10;100;50;68;32;Jay Garrick;No alter egos found.;Jay Garrick;Hibbardsville; Kansas;Flash Comics #1 (January 1940);DC Comics;good;Male;Human;5'11;180 cm;179 lb;81 kg;Blue;Brown / White;Research Scientist; part-time Director of Garrick Laboratories;Keystone City;
"264;Flash Gordon;0;69;0;0;0;0;Steven Gordon;No alter egos found.;-;-;Flash Gordon #1 (september 1966);0;good;Male;0;-;0 cm;- lb;0 kg;-;-;-;-;-;-;
"265;Flash II;88;48;100;60;100;60;Barry Allen;Black Racer;The Scarlet Speedster;Fallville; Iowa;Showcase #4 (October; 1956);Black Racer;good;Male;Black Racer;6'0;183 cm;195 lb;88 kg;Blue;Blond;Forensic Scientist;Central City;
"266;Flash III;63;10;100;60;100;32;Wally West;Speed Demon;The Fastest Man Alive;Blue Valley; Nebraska;Flash #110 (January; 1960);Speed Demon;good;Male;Human;6'0;183 cm;190 lb;86 kg;-;-;Adventurer; Mechanic for the KCPD;
"267;Flash IV;63;10;100;32;100;48;Bartholomew Allen II;Impulse; Kid Flash II;Impulse;-;(as Impulse) Flash v.2 #91 (June 1994)* (as Kid Flash) Teen Titans v.3 #4 (December 2003);Impulse;good;Male;Human;5'2;157 cm;115 lb;52 kg;Yellow;Auburn;Police trainee;Los Angeles; California (previously Manchester;
"268;Forge;63;10;12;28;25;48;;No alter egos found.;The Maker;Unrevealed; presumably in the American West;Uncanny X-Men #184;Marvel Comics;good;-;0;6';183 cm;180 lb;81 kg;Brown;Black;Inventor working for the U.S. government; former soldier;Arlington;
"269;Franklin Richards;63;80;50;60;100;50;Franklin  Richards;No alter egos found.;Franklin Benjamin;New York; New York;Fantastic Four Annual #6;Marvel Comics;good;Male;Mutant;4'8;142 cm;100 lb;45 kg;Blue;Blond;Student;Baxter Building; New York;
"270;Franklin Storm;38;10;1;1;0;10;Dr. Franklin Storm;No alter egos found.;Franklin Storm was erroneously believed to be the first Invincible Man;Place of birth unknown;FANTASTIC FOUR #31;Marvel Comics;good;-;0;6'2';188 cm;205 lb;92 kg;Blue;Grey;Surgeon;Inapplicable;-;Mary Storm (wife;
"271;Frenzy;63;53;35;100;38;52;Joanna Cargill;No alter egos found.;-;-;X-Factor Vol 1 #4;Marvel Comics;bad;Female;0;6'11;211 cm;230 lb;104 kg;Brown;Black;Mercenary;Mobile"	 formerly Avalon in Earth orbit	 Genosha	" California;Acolytes; formerly Alliance of Evil"	" temporarily X-Men while controlled by Jean Grey;
"272;Frigga;0;0;0;0;0;0;Frigga;No alter egos found.;Fricka;Place of birth unknown;JOURNEY INTO MYSTERY #92;Marvel Comics;good;Female;0;5'11';180 cm;370 lb;167 kg;Blue;White;Queen of Asgard; goddess of marriage;Asgard;Gods of Asgard;
"273;Galactus;100;100;83;100;100;50;Galan;No alter egos found.;Maker;(Galan) Taa"	" (Galactus) the Cosmic Egg;Fantastic Four #48 (March 1966);Marvel Comics;neutral;Male;Cosmic Entity;28'9;876 cm;36400 lb;16 tons;Black;Black;Planet Devourer; Third Force of the Universe - balance between Eternity and Death; 0ifying Abraxas' Influence on the Multiverse; Third Face of the Living Tribunal - representing Equity;
"274;Gambit;63;10;23;28;55;84;Remy Etienne LeBeau;No alter egos found.;Death;New Orleans; Louisiana;(as Gambit) Uncanny X-Men #266 (1990); (as Death) X-Men #184 (2006);Marvel Comics;good;Male;Mutant;6'1;185 cm;179 lb;81 kg;Red;Brown;Jean Grey School for Higher Learning; Salem Center;
"275;Gamora;75;85;42;85;53;100;Gamora Zen Whoberi Ben Titan;No alter egos found.;The Deadliest Woman In The Universe;Planet Zen Whoberi; Silican System; Milky Way;Strange Tales #180 (June; 1975);Marvel Comics;good;Female;Zen-Whoberian;6'0;183 cm;170 lb;77 kg;Yellow;Black;Assassin;
"276;Garbage Man;0;82;0;0;0;0;Richard Ethan Morse;No alter egos found.;Richard Morse;-;Weird Worlds #1 (2011);DC Comics;good;Male;Mutant;-;0 cm;- lb;0 kg;-;-;-;-;-;-;
"277;Gary Bell;63;5;8;10;54;10;Gary Bell;No alter egos found.;-;-;-;SyFy;good;Male;Alpha;-;0 cm;- lb;0 kg;-;-;-;-;Alphas;-;
"278;General Zod;94;100;96;100;100;95;Dru-Zod;No alter egos found.;Dru-Zod (possible first name);Krypton;Action Comics #845;DC Comics;bad;Male;Kryptonian;-;0 cm;- lb;0 kg;Black;Black;-;Formerly Krypton"	 formerly the Phantom Zone	" currently Earth;Phantom Zone criminals"	" former member of the Kryptonian Defense Council;Ursa (mate/wife)"	 Lor-Zod (son)	" Admiral Zod (possible ancestor);
"279;Genesis;0;68;0;0;0;0;Tyler Dayspring;No alter egos found.;Tolliver;-;As Tolliver; mentioned) New Mutants #98 (1991); (as Tolliver; seen) X-Force #5 (1991); (as Genesis) Cable #18 (1994);Marvel Comics;good;Male;0;6'1;185 cm;191 lb;86 kg;Blue;Blond;
"280;Ghost Rider;50;55;25;100;100;60;Johnny Blaze;No alter egos found.;-;Waukegan; Illinois;Marvel Spotlight #5 (August; 1972);Marvel Comics;good;Male;Demon;6'2;188 cm;220 lb;99 kg;Red;No Hair;Former stunt motorcyclist;Mobile;
"281;Ghost Rider II;0;70;0;0;0;0;Daniel Ketch;No alter egos found.;-;-;Ghost Rider Vol. 2 #1;Marvel Comics;good;-;0;-;0 cm;- lb;0 kg;-;-;-;-;Midnight Sons;Barbara Ketch (sister;
"282;Giant-Man;0;78;0;0;0;0;Hank Pym;Ant-Man; Goliath; Wasp II; Yellowjacket;-;-;-;Ant-Man;good;Male;Human;-;0 cm;- lb;0 kg;-;-;-;
"283;Giant-Man II;0;0;0;0;0;0;;No alter egos found.;-;-;-;Marvel Comics;good;Male;0;-;0 cm;- lb;0 kg;-;-;-;-;-;-;
"284;Giganta;81;89;23;85;32;42;Doris Zuel;No alter egos found.;-;-;Wonder Woman (Volume 1) #9 (1944);DC Comics;bad;Female;0;205;62.5 meters;1400 lb;630 kg;Green;Red;Criminal; former Scientist; Professor at Ivy University;Ivy Town;
"285;Gladiator;50;100;100;100;77;70;Kallark;No alter egos found.;Majestor;-;X-Men Vol 1 #107 October; 1977;Marvel Comics;neutral;Male;Strontian;6'6;198 cm;595 lb;268 kg;Blue;Blue;Majestor of the Shi'ar Empire"	 Former Praetor of the Imperial Guard	" possibly former Herald of Galactus;Chandilar; Shi'ar Galaxy"	" mobile throughout the Shi'ar Empire and surrounding galaxies.;
"286;Goblin Queen;75;10;23;28;65;56;Madelyne Jennifer Pryor;No alter egos found.;Anodyne;Created in Sinister's Labs; Nebraska;Uncanny X-Men #168;Marvel Comics;bad;Female;0;5'6;168 cm;110 lb;50 kg;Green;Red;-;Mobile"	" formerly Anchorage; Alaska"	" Reaver Base;
"287;Godzilla;44;100;54;100;100;20;Gojira;No alter egos found.;Legendary Godzilla;-;Godzilla (1954);;bad;-;Kaiju;354'4;108.0 meters;200000000 lb;90;000 tons;-;-;-;-;-;
"288;Gog;50;34;47;72;39;56;;No alter egos found.;Nephut-Sha;-;Incredible Hulk #257 (1981);DC Comics;bad;Male;0;-;0 cm;- lb;0 kg;-;-;-;-;Sinister Six;Seth (creator);
"289;Goku;56;100;75;90;100;100;Kakarot;No alter egos found.;Ultimate Defender;-;Dragon Ball #1;Shueisha;good;Male;Saiyan;5'9;175 cm;137 lb;62 kg;-;-;-;-;Saiyajin; Son family;
"290;Goliath;0;0;0;0;0;0;Erik Josten;Atlas; Power Man; Smuggler;-;-;-;Atlas;good;Male;0;-;0 cm;- lb;0 kg;-;-;-;-;
"291;Goliath;0;0;0;0;0;0;Clint Barton;Hawkeye; Ronin;-;-;-;Hawkeye;good;Male;Human;-;0 cm;- lb;0 kg;-;-;-;-;-;
"292;Goliath;0;0;0;0;0;0;Hank Pym;Ant-Man; Giant-Man; Wasp II; Yellowjacket;Hank Pym;-;-;Ant-Man;good;Male;Human;-;0 cm;- lb;0 kg;-;-;-;
"293;Goliath IV;0;0;0;0;0;0;William Barrett Foster;No alter egos found.;Giant-Man;Watts; Los Angeles; California;(As Foster) Avengers #32 (1966)"	" (as Black Goliath) Luke Cage; Power Man #24 (1975)"	 (as Giant-Man) Marvel Two-in-One #55 (1979)	" (as Goliath) Thing #1 (2006);Marvel Comics;good;Male;0;6';183 cm;200 lb;90 kg;Brown;Black;Biochemist;
"294;Gorilla Grodd;81;53;33;70;100;65;Grodd;No alter egos found.;William Dawson;-;Flash #106 (May; 1959);DC Comics;bad;Male;Gorilla;6'6;198 cm;600 lb;270 kg;Yellow;Black;-;Gorilla City; Africa;
"295;Granny Goodness;0;96;0;0;0;0;;No alter egos found.;Athena;Apokolips;-;DC Comics;bad;Female;0;5'10;178 cm;256 lb;115 kg;Blue;White;-;-;Female Furies; Darkseid's Elite;
"296;Gravity;50;32;33;40;69;30;Greg Willis;No alter egos found.;Protector of the Universe;Sheboygan; Wisconsin;Gravity #1 (August; 2005);Marvel Comics;good;Male;Human;5'10;178 cm;175 lb;79 kg;Blue;Brown;Student;New York City;
"297;Greedo;38;10;13;15;31;40;Greedo;No alter egos found.;-;Rodia;-;George Lucas;bad;Male;Rodian;5'7;170 cm;- lb;0 kg;Purple;-;Bounty Hunter;-;-;-;
"298;Green Arrow;81;12;35;28;39;90;Oliver Queen;No alter egos found.;The Emerald Archer;-;More Fun Comics #73 (November 1941);DC Comics;good;Male;Human;6'2;188 cm;195 lb;88 kg;Green;Blond;Professional Crime-fighter"	" Multi-Billionaire;Star City; California"	" Formerly Seattle; Washington;
"299;Green Goblin;100;48;38;60;48;50;Norman Osborn;No alter egos found.;Normie;Hartford; Connecticut;Amazing Spider-Man #14 (July; 1964);Marvel Comics;bad;Male;Human;5'11;180 cm;185 lb;83 kg;Blue;Auburn;Professional criminal; owner and president of Osborn Industries;
"300;Green Goblin II;75;55;37;50;44;26;Harold Osborn;No alter egos found.;-;New York City;Amzing Spide-Man #31;Marvel Comics;bad;Male;0;5'10;178 cm;170 lb;77 kg;Blue;Auburn;-;Formerly New York City;-;Liz Allen-Osborn (Wife;
"301;Green Goblin III;0;0;0;0;0;0;Barton Hamilton;No alter egos found.;-;-;As Dr. Barton Hamilton in Amazing Spider-Man #167 as Green Goblin III in Amazing Spider-Man #176;Marvel Comics;good;Male;0;6';183 cm;195 lb;88 kg;-;-;Psychiatrist;-;-;-;
"302;Green Goblin IV;0;0;0;0;0;0;Phillip Benjamin Urich;No alter egos found.;-;-;(As Urich) Web of Spider-Man #125 (1995)"	" (as Green Goblin) Green Goblin #1 (1995);Marvel Comics;good;Male;0;5'10;178 cm;175 lb;79 kg;Green;Brown;College student; former vigilante; intern at Daily Bugle;-;
"303;Groot;75;85;33;70;100;64;Groot;No alter egos found.;The Monster from Planet X"	" His Divine Majesty King Groot the 23rd;-;Tales to Astonish #13 (November; 1960);Marvel Comics;good;Male;Flora Colossus;23'0;701 cm;8200 lb;4 tons;Yellow;-;-;Area 13 (the Howling Commandos' base);Guardians of the Galaxy;
"304;Guardian;0;45;0;0;0;0;James Hudson;No alter egos found.;Weapon Alpha;London; Ontario; Canada;X-Men Vol.1  #109 (as Weapon Alpha);Marvel Comics;good;Male;Human;-;0 cm;- lb;0 kg;Brown;Black;Engineer; government agent;
"305;Guy Gardner;38;90;53;64;100;64;Guy Gardner;No alter egos found.;Green Lantern;Baltimore; Maryland;Green Lantern Vol 2 #59;DC Comics;good;Male;Human-Vuldarian;6'2;188 cm;210 lb;95 kg;Blue;Red;Former High School gym teacher"	 former bar owner	" currently Honor guard of the Green Lantern Corps;Formerly New York City"	" currently Oa;Green Lantern Corps;
"306;Hal Jordan;69;90;75;80;100;70;Hal Jordan;No alter egos found.;Parallax;Coast City; California;Showcase #22;DC Comics;good;Male;Human;6'2;188 cm;200 lb;90 kg;Brown;Brown;Adventurer; Air Force Test Pilot;-;
"307;Han Solo;50;10;17;20;43;60;Han Solo;No alter egos found.;-;Corellia;Star Wars: Episode IV - A New Hope (1977);George Lucas;good;Male;Human;6'0;183 cm;176 lb;79 kg;Brown;Brown;-;-;-;-;
"308;Hancock;63;90;67;100;100;50;John Hancock;No alter egos found.;-;-;-;Sony Pictures;good;Male;Human;6'2;188 cm;- lb;0 kg;Brown;Black;-;-;-;-;
"309;Harley Quinn;88;12;33;65;55;80;Harley Quinn;No alter egos found.;Harleen Quinzel;-;Batman: Harley Quinn (October; 1999);DC Comics;bad;Female;Human;5'7;170 cm;140 lb;63 kg;Blue;Blond;Psychiatrist;Gotham City;Formerly The Quintets;
"310;Harry Potter;75;7;21;10;100;50;Harry James Potter;No alter egos found.;Triwizard Champion;-;Harry Potter and the Philosopher's Stone;J. K. Rowling;good;Male;Human;-;0 cm;- lb;0 kg;Green;Black;Head of the Department of Magical Law Enforcement[;-;-;-;
"311;Havok;63;10;25;60;71;45;Alexander Summers;No alter egos found.;Mutant X;Honolulu; Hawaii;X-MEN #58;Marvel Comics;good;Male;Mutant;6';183 cm;175 lb;79 kg;Blue;Blond;Currently Adventurer; formerly Graduate student in geophysics;Alexandria;
"312;Hawk;38;38;35;95;43;42;Henry Hall;No alter egos found.;Monarch;-;Showcase #75 (June; 1968);DC Comics;good;Male;0;6'1;185 cm;197 lb;89 kg;Red;Brown;-;-;Black Lantern Corps;
"313;Hawkeye;56;12;21;10;29;80;Clint Barton;Goliath; Ronin;Ronin;Waverly; Iowa;Tales of Suspense #57 (September; 1964);Goliath;good;Male;Human;6'3;191 cm;230 lb;104 kg;Blue;Blond;Adventurer;
"314;Hawkeye II;50;6;8;10;24;50;Katherine Elizabeth Bishop;No alter egos found.;Kate Bishop;New York City; New York;Young Avengers #1 (April; 2005);Marvel Comics;good;Female;Human;5'5;165 cm;126 lb;57 kg;Blue;Black;Student"	 Adventurer	" Fugitive;Bishop Publishing;
315;Hawkgirl;50;28;53;99;96;72;Kendra Saunders;No alter egos found.;Chay-Ara"	 Sheila Carr	" Lady Celia Penbrook;-;JSA Secret Files #1 (August 1999);DC Comics;good;Female;0;5'9;175 cm;135 lb;61 kg;Green;Red;Adventurer; Film School Student; Temp Curator of the Stonechat Museum;St. Roch;
"316;Hawkman;0;66;0;0;0;0;Carter Hall;No alter egos found.;-;-;FLASH COMICS #1 (January 1940);DC Comics;good;Male;0;6'1;185 cm;195 lb;88 kg;Blue;Brown;Adventurer;-;Justice Society of America; Justice League of America;
"317;Hawkwoman;0;96;0;0;0;0;Shayera Hol;No alter egos found.;Shayera Hall;-;The Brave and the Bold #34 (February-March 1961);DC Comics;good;Female;0;5'9;175 cm;120 lb;54 kg;Green;Red;-;Midway City; Michigan"	" Justice League Satellite I;Justice League of America;
"318;Hawkwoman II;0;0;0;0;0;0;Sharon Parker;No alter egos found.;-;-;-;DC Comics;good;Female;0;-;0 cm;- lb;0 kg;-;-;-;-;-;-;
"319;Hawkwoman III;0;92;0;0;0;0;Shayera Thal;No alter egos found.;-;-;-;DC Comics;good;Female;0;5'7;170 cm;145 lb;65 kg;Blue;Red;Police Officer;Detroit"	" Thanagar;-;-;
"320;Heat Wave;38;10;17;45;27;30;Mick Rory;No alter egos found.;Rory Calhoun;-;Flash #140 (November; 1963);DC Comics;bad;Male;Human;5'11;180 cm;179 lb;81 kg;Blue;No Hair;Professional Criminal;Central City;Rogues"	" formerly Secret Society of Super-Villains;
"321;Hela;63;100;46;100;100;45;;No alter egos found.;Goddess of Death;-;Journey into Mystery #102;Marvel Comics;bad;Female;Asgardian;7'0;213 cm;500 lb;225 kg;Green;Black;Asgardian Goddess of Death; former Ruler of Hel and Niffleheim;-;-;
"322;Hellboy;63;53;21;95;73;75;Anung Un Rama;No alter egos found.;World Destroyer;-;Dime Press #4 (May 1; 1993);Dark Horse Comics;good;Male;Demon;8'6;259 cm;350 lb;158 kg;Gold;Black;-;-;Abe Sapien;
"323;Hellcat;63;11;33;45;46;70;Patricia Walker;No alter egos found.;Patsy Walker;Centerville; CA USA;Avengers #144 (February; 1976);Marvel Comics;good;Female;Human;5'8;173 cm;135 lb;61 kg;Blue;Red;Housemaker; model;
"324;Hellstorm;0;56;0;0;0;0;Daimon Hellstrom;No alter egos found.;Antichrist;Greentown; Massachusetts;(as Hellstorm) West Coast Avengers (second series) #14;Marvel Comics;good;Male;0;6'1';185 cm;180 lb;81 kg;Red;Red;Ruler of Hell; former Demonologist; occult investigator;
